record_key,nest,nest_name,site_id,site_name,latitude,longitude,name_category,healthcare_name_screen,blood_eligibility,flight_route_id,road_route_id,road_min,drone_min,minutes_saved,reduction_pct,road_distance_m,flight_outbound_distance_m,road_time_class,drone_time_class,routing_status,matched_comparison,nest_snap_m,site_snap_m,access_review_required,contains_ferry,origin_lat,origin_lon,routing_engine,road_snapshot,flight_basis,geometry_scope,gap_class,coordinate_group_size,coordinate_group_keys,clean_comparison,long_road_short_drone,review_reasons
nest1:1,nest1,Muhanga,1,Kabgayi HSP,-2.104132108,29.751211932,hospital_label,True,unverified,06b0981c-8d14-4a44-8a4b-04f1173f8687,osm-car:nest1:1,6.488333333333333,5.35567565692965,1.1326576764036833,17.45683549556152,6681.7,9222.473481232857,le_15,le_15,Ok,True,79.98371383,39.85823855,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:18267,nest1,Muhanga,18267,Nyabizi HP,-1.323680673,29.831841846,health_post_or_dispensary_label,True,unverified,ed0043fa-af6e-4e91-811b-1eec73f335f6,osm-car:nest1:18267,152.02166666666665,50.595199636237524,101.42646703042912,66.71842853349575,169204.7,87124.933773601,gt_120,le_60,Ok,True,79.98371383,173.3925835,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:18272,nest1,Muhanga,18272,Gashorera SGHP,-1.811016,29.675556,health_post_or_dispensary_label,True,unverified,cdca6e50-b7f5-406a-887d-991b8af5ebb4,osm-car:nest1:18272,59.611666666666665,20.506948409035772,39.10471825763089,65.59910239768092,52353.2,35312.9651603596,le_60,le_30,Ok,True,79.98371383,19.94567184,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:18286,nest1,Muhanga,18286,Gora SGHP,-1.642392,29.355914,health_post_or_dispensary_label,True,unverified,d285eaaf-17f8-4b08-b65b-c5fa062123ca,osm-car:nest1:18286,106.05,43.85196358288881,62.19803641711119,58.649727880350014,147184.9,75513.08128973452,le_120,le_60,Ok,True,79.98371383,60.65497821,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:18296,nest1,Muhanga,18296,Murambi SGHP,-2.042622,29.518703,health_post_or_dispensary_label,True,unverified,f5fe79f7-6ae6-4bac-949b-1b4bf01463c5,osm-car:nest1:18296,39.830000000000005,19.204753557733866,20.62524644226614,51.78319468306838,48595.3,33070.58562641772,le_60,le_30,Ok,True,79.98371383,11.29372847,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:18297,nest1,Muhanga,18297,Nyamisa SGHP,-1.892688383,29.656746748,health_post_or_dispensary_label,True,unverified,83b7a163-512e-41dd-8585-0a152439bae8,osm-car:nest1:18297,48.64,15.763016823444882,32.876983176555115,67.5924818596939,45496.6,27143.914969972087,le_60,le_30,Ok,True,79.98371383,44.41492592,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:18355,nest1,Muhanga,18355,Rusagara HP,-1.648192455,29.790948366,health_post_or_dispensary_label,True,unverified,57d3f68c-35fa-4208-b082-9c1860be3592,osm-car:nest1:18355,73.48666666666666,30.038208779435248,43.44845788723141,59.12427363770945,96540.9,51725.79551818749,le_120,le_60,Ok,True,79.98371383,19.16060665,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:18374,nest1,Muhanga,18374,Rwanda Charity Eyes HSP,-1.968369617,29.969373345,hospital_label,True,unverified,e4b5bcac-239e-4ebd-9984-2a3f69a181e5,osm-car:nest1:18374,27.355,16.895697439014373,10.459302560985627,38.23543250223223,34478.4,29094.390989982752,le_30,le_30,Ok,True,79.98371383,123.6828842,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:19121,nest1,Muhanga,19121,Gasharu SGHP,-2.072164771,29.73773388,health_post_or_dispensary_label,True,unverified,28b45ead-2b92-439e-b9be-719d9478e68b,osm-car:nest1:19121,6.921666666666667,4.130574921962606,2.791091744704061,40.323983790571546,6999.7,7112.850015619607,le_15,le_15,Ok,True,79.98371383,35.71456198,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:19149,nest1,Muhanga,19149,MATABA -KAYENZI HP,-1.900532208,29.847166875,health_post_or_dispensary_label,True,unverified,fbaf3f2c-34d9-4124-85e4-3258f1b29833,osm-car:nest1:19149,39.84166666666667,14.117347904375105,25.724318762291563,64.5663721287385,37264.8,24310.073091333932,le_60,le_15,Ok,True,79.98371383,14.17885094,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:19150,nest1,Muhanga,19150,CUBI-KAYENZI HP,-1.867285233,29.820469322,health_post_or_dispensary_label,True,unverified,3772ecc7-b07d-4ed5-a57b-f3f1f834833c,osm-car:nest1:19150,49.873333333333335,16.620459905923582,33.25287342740975,66.67465598331056,43948.5,28620.43195800041,le_60,le_30,Ok,True,79.98371383,18.11941986,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:19151,nest1,Muhanga,19151,KIRWA KAYENZI HP,-1.88339,29.863243,health_post_or_dispensary_label,True,unverified,78e6640f-7663-4e4c-bf53-8d1a8a1f8568,osm-car:nest1:19151,48.419999999999995,15.494184901774565,32.92581509822543,68.00044423425327,40812.1,26680.9864008558,le_60,le_30,Ok,True,79.98371383,31.68190849,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:19154,nest1,Muhanga,19154,MPUSHI KAMONYI II HP,-2.008598,29.822584,health_post_or_dispensary_label,True,unverified,000ed402-e1e1-4ff2-95ce-46c8e9d87a22,osm-car:nest1:19154,18.616666666666667,8.050343121307403,10.566323545359264,56.757333278563635,13901.3,13862.690854891349,le_30,le_15,Ok,True,79.98371383,66.36455874,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:19155,nest1,Muhanga,19155,KIDAHWE-RWEZAMENYO HP,-2.050629659,29.911251421,health_post_or_dispensary_label,True,unverified,c694f345-bc32-4e8e-9e71-a16fbe5d5995,osm-car:nest1:19155,23.651666666666664,11.211914997283518,12.439751669383146,52.59566627883791,23037.7,19306.917625322218,le_30,le_15,Ok,True,79.98371383,27.49602092,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:19157,nest1,Muhanga,19157,RWABAYANGA-RUGALIKA HP,-2.026084985,29.930890908,health_post_or_dispensary_label,True,unverified,e417e37c-4159-476e-b70f-863b38574242,osm-car:nest1:19157,24.573333333333334,13.077568578715864,11.49576475461747,46.781462647656554,31413.1,22519.573092548715,le_30,le_15,Ok,True,79.98371383,48.7723666,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:19158,nest1,Muhanga,19158,KIVUMU-MUSAMBIRA HP,-2.04037038,29.828736778,health_post_or_dispensary_label,True,unverified,63c17b69-fafb-43dd-be9e-ef9450ad52ba,osm-car:nest1:19158,8.181666666666667,8.621426033939766,-0.4397593672730995,-5.374936246972086,9398.2,14846.095630444275,le_15,le_15,Ok,True,79.98371383,114.4959094,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,drone_slower,1,,True,False,drone_slower_in_model
nest1:19194,nest1,Muhanga,19194,NEW KIGARAMA HP,-2.006418682,29.929576211,health_post_or_dispensary_label,True,unverified,6d4cefed-bcd2-4a96-8856-acf6bebc784e,osm-car:nest1:19194,22.006666666666668,13.894218433860411,8.112448232806257,36.863593908541,28894.7,23925.844143107628,le_30,le_15,Ok,True,79.98371383,36.6914439,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:19202,nest1,Muhanga,19202,MWIRUTE SGHP,-1.920365473,29.917360479,health_post_or_dispensary_label,True,unverified,f62a3660-342b-452e-b668-acb5b1779743,osm-car:nest1:19202,34.526666666666664,15.702629247935606,18.82403741873106,54.52028601679203,32139.6,27039.927564945112,le_60,le_30,Ok,True,79.98371383,51.30818167,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:19203,nest1,Muhanga,19203,MUGANZA -RUNDA HP,-1.966460714,29.96814164,health_post_or_dispensary_label,True,unverified,68869dff-e88d-4b02-ba56-f24b4f7aee68,osm-car:nest1:19203,27.89,17.238041529395126,10.651958470604875,38.19275177699848,34700.6,29683.90751361841,le_30,le_30,Ok,True,79.98371383,84.38122443,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:19204,nest1,Muhanga,19204,GIHARA HP,-1.944608945,29.961876823,health_post_or_dispensary_label,True,unverified,a81326e9-4258-4f1e-92a7-b1767e5f1780,osm-car:nest1:19204,29.361666666666668,17.056689587397898,12.30497707926877,41.90830588386934,33015.9,29371.61946949918,le_30,le_30,Ok,True,79.98371383,29.11794295,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,2,nest1:399;nest1:19204,False,False,identical_coordinate_group
nest1:19206,nest1,Muhanga,19206,Ireme HP,-2.0422957,29.9596494,health_post_or_dispensary_label,True,unverified,ff7b882b-36a3-401a-aed1-f3cde9d7d64b,osm-car:nest1:19206,29.52,14.48676060055144,15.03323939944856,50.92560772170921,35766.5,24946.20175414958,le_30,le_15,Ok,True,79.98371383,45.02567487,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:19221,nest1,Muhanga,19221,Mulinja  HP,-2.292816298,29.88826787,health_post_or_dispensary_label,True,unverified,c508d9c0-0599-44ab-97fd-8c3bddc84d8b,osm-car:nest1:19221,41.108333333333334,16.860418753352604,24.24791457998073,58.98539934315198,47667.1,29033.641093273185,le_60,le_30,Ok,True,79.98371383,28.02561005,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:20298,nest1,Muhanga,20298,Sekera HP,-2.40725983,29.480591326,health_post_or_dispensary_label,True,unverified,731a83dc-7061-479e-910e-758b307a6389,osm-car:nest1:20298,109.315,29.642275674428067,79.67272432557193,72.88361553818957,77430.8,51043.99871136513,le_120,le_30,Ok,True,79.98371383,53.32309499,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,True,
nest1:20300,nest1,Muhanga,20300,Gasave HP,-2.240521876,29.551665431,health_post_or_dispensary_label,True,unverified,c4c9d454-c8f6-4a67-8c5b-8f7d3bdeedc8,osm-car:nest1:20300,70.80833333333334,18.989841571499447,51.81849176183389,73.18134649193912,53238.7,32700.50718612205,le_120,le_30,Ok,True,79.98371383,42.13278227,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:20301,nest1,Muhanga,20301,Manwari  HP,-2.34644937,29.582364026,health_post_or_dispensary_label,True,unverified,cf5ca28b-a068-4c71-af83-652eb00c7950,osm-car:nest1:20301,77.195,22.35040553802658,54.844594461973415,71.04682228379224,55956.3,38487.39833648177,le_120,le_30,Ok,True,79.98371383,89.19854832,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:20307,nest1,Muhanga,20307,MATABA HP,-2.0225386,29.5522038,health_post_or_dispensary_label,True,unverified,46279169-e86f-4b9e-8cee-a8da6f37f3ed,osm-car:nest1:20307,59.294999999999995,16.383206652212433,42.911793347787565,72.37000311626203,56711.0,28211.88185510981,le_60,le_30,Ok,True,79.98371383,51.29334324,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:20308,nest1,Muhanga,20308,KABIHOGO HP,-1.878819213,29.291810029,health_post_or_dispensary_label,True,unverified,c16290a8-7df5-4b47-b73a-c2818e327c38,osm-car:nest1:20308,94.195,38.73394921259917,55.46105078740082,58.87897530378557,106890.9,66699.86054409576,le_120,le_60,Ok,True,79.98371383,228.2347006,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:20523,nest1,Muhanga,20523,MAZIBA HP,-1.85565463,29.296523828,health_post_or_dispensary_label,True,unverified,2151dbda-8c53-418d-9fa0-39f4bbabd694,osm-car:nest1:20523,92.84833333333333,38.93652532573558,53.91180800759775,58.06437883386643,107792.8,67048.69661091667,le_120,le_60,Ok,True,79.98371383,6.33800894,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:21077,nest1,Muhanga,21077,Gatare HP,-1.885313713,29.377048237,health_post_or_dispensary_label,True,unverified,1c6c6ad9-9c6c-491f-aba5-f7d0b37530e5,osm-car:nest1:21077,85.35666666666665,34.31917140039009,51.037495266276565,59.79321505792546,99106.2,59097.61315147173,le_120,le_60,Ok,True,79.98371383,15.36824712,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:21094,nest1,Muhanga,21094,Songorero HP,-1.597146464,29.859598911,health_post_or_dispensary_label,True,unverified,8c73e087-f70a-4a51-a388-f9ca0c07afb8,osm-car:nest1:21094,76.94333333333334,33.497077791626296,43.446255541707046,56.46526301829101,92417.3,57681.96795718047,le_120,le_60,Ok,True,79.98371383,12.25813469,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:21096,nest1,Muhanga,21096,Gatagara SGHP,-1.651572634,29.538205248,health_post_or_dispensary_label,True,unverified,b0a20292-729a-415d-87d1-ab69606376a0,osm-car:nest1:21096,95.08833333333334,33.3481204372233,61.74021289611004,64.92932490432759,94504.8,57425.46339289853,le_120,le_60,Ok,True,79.98371383,28.47225471,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:21097,nest1,Muhanga,21097,Kinyamavuta HC,-1.7623556,29.3493857,health_center_or_clinic_label,True,unverified,f3916e8e-4695-4616-8737-815f6d22d7b0,osm-car:nest1:21097,95.76,35.74050941436394,60.01949058563606,62.67699518132421,120654.8,61545.1572115347,le_120,le_60,Ok,True,79.98371383,7.235698591,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,2,nest1:173;nest1:21097,False,False,identical_coordinate_group
nest1:21098,nest1,Muhanga,21098,SURE HP,-2.0037934,29.3763363,health_post_or_dispensary_label,True,unverified,b093b725-3553-4000-9848-f3634bb68d5a,osm-car:nest1:21098,57.525,29.213439171843042,28.311560828156956,49.21609878862574,76658.8,50305.542253913714,le_60,le_30,Ok,True,79.98371383,18.59820025,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:21100,nest1,Muhanga,21100,Muringa HP,-1.711066528,29.531075283,health_post_or_dispensary_label,True,unverified,dcdfd06e-165b-4bc0-a0ce-617ab226a739,osm-car:nest1:21100,86.68833333333333,30.179943829081534,56.508389504251795,65.18569146665463,88489.2,51969.8632736784,le_120,le_60,Ok,True,79.98371383,14.38780568,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:21102,nest1,Muhanga,21102,Rurembo HP,-1.4192639,29.7460448,health_post_or_dispensary_label,True,unverified,55de315b-67c5-45ce-8df3-0b728a0d8d7b,osm-car:nest1:21102,116.775,44.25232921985257,72.52267078014744,62.10462066379571,147893.6,76202.51091658612,le_120,le_60,Ok,True,79.98371383,30.80756985,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:21103,nest1,Muhanga,21103,RURONDE HP,-1.954547238,29.499667832,health_post_or_dispensary_label,True,unverified,3c64313b-0b3b-4177-9b43-b21a2a2a59a0,osm-car:nest1:21103,74.74499999999999,22.104017383524866,52.64098261647513,70.42743008425332,78230.2,38063.117934429814,le_120,le_30,Ok,True,79.98371383,38.46039788,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:21130,nest1,Muhanga,21130,Nyeranzi HP,-2.530267292,29.880485626,health_post_or_dispensary_label,True,unverified,233289ce-9dc2-46ad-a518-b26258d8aca2,osm-car:nest1:21130,81.49833333333332,30.926445670508837,50.57188766282448,62.05266487595799,89205.2,53255.33944461622,le_120,le_60,Ok,True,79.98371383,19.67508498,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:22753,nest1,Muhanga,22753,Ramba HP,-2.496031807,29.906171481,health_post_or_dispensary_label,True,unverified,1b5cda92-65e3-4d0e-aa33-c4674f934fc5,osm-car:nest1:22753,73.81833333333334,29.375708226484353,44.44262510684899,60.205403048270284,82046.3,50584.96956600605,le_120,le_30,Ok,True,79.98371383,60.23685399,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:22756,nest1,Muhanga,22756,IMPINGA HP,-2.715813128,29.768478964,health_post_or_dispensary_label,True,unverified,b891b4ce-8263-4835-8a50-aecc9c691bf2,osm-car:nest1:22756,79.62833333333333,43.43364656270814,36.19468677062519,45.45453264620029,96713.5,74792.73938098342,le_120,le_60,Ok,True,79.98371383,29.02293532,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:22757,nest1,Muhanga,22757,Nyanza SGHP,-2.705939205,29.717514707,health_post_or_dispensary_label,True,unverified,e630e6ef-3865-4b06-8437-9f2a554ea62d,osm-car:nest1:22757,70.87666666666668,45.3067283653447,25.569938301321976,36.07666599443442,95829.6,78018.18624512358,le_120,le_60,Ok,True,79.98371383,1.898793579,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:22758,nest1,Muhanga,22758,Gatovu (Musha) HP,-2.516372866,29.852022743,health_post_or_dispensary_label,True,unverified,9a13ffb1-a297-49ee-a26a-e63f49a7458c,osm-car:nest1:22758,70.57833333333333,29.62676333012307,40.951570003210264,58.02286348956516,79070.2,51017.28645447192,le_120,le_30,Ok,True,79.98371383,23.0967571,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:22760,nest1,Muhanga,22760,Cyiri HP,-2.458060067,29.846623622,health_post_or_dispensary_label,True,unverified,089364d0-d205-47ca-8c60-c72bf8967f47,osm-car:nest1:22760,61.086666666666666,26.428180478892703,34.65848618777396,56.73658112153328,63469.6,45509.32678465323,le_120,le_30,Ok,True,79.98371383,18.1475999,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:22761,nest1,Muhanga,22761,Kibayi HP,-2.732347977,29.859765262,health_post_or_dispensary_label,True,unverified,2f385671-144b-4f93-9d2b-cd3674e0b7be,osm-car:nest1:22761,96.57,45.24308142264581,51.326918577354185,53.149962283684566,107617.7,77908.58620979608,le_120,le_60,Ok,True,79.98371383,72.51777446,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:22763,nest1,Muhanga,22763,Rushara HP,-1.56612785,29.85218085,health_post_or_dispensary_label,True,unverified,34850a07-2456-4819-a801-9eeca9186d56,osm-car:nest1:22763,88.36833333333334,36.820093302072195,51.548240031261145,58.33338492061011,98674.6,63404.20066616832,le_120,le_60,Ok,True,79.98371383,11.22347579,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:22766,nest1,Muhanga,22766,Cyahi HP,-1.41216217,29.705959726,health_post_or_dispensary_label,True,unverified,c79e1905-945c-4c9d-8ed8-61b92a026fec,osm-car:nest1:22766,115.86333333333333,46.30902784771665,69.55430548561668,60.031334749805815,145096.0,79744.14595376808,le_120,le_60,Ok,True,79.98371383,32.15158797,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:22768,nest1,Muhanga,22768,Kigarama HP,-2.55477927,29.83545936,health_post_or_dispensary_label,True,unverified,39ec9e3f-ecfd-4f49-a870-ffb115116488,osm-car:nest1:22768,75.015,32.29921871437892,42.715781285621084,56.94298645020474,82553.2,55619.2546261605,le_120,le_60,Ok,True,79.98371383,24.77097818,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:22808,nest1,Muhanga,22808,Ndago HP,-1.471855744,29.812004804,health_post_or_dispensary_label,True,unverified,caef2897-224b-4a73-861a-6133b5b00f0c,osm-car:nest1:22808,110.695,41.43120649358949,69.26379350641051,62.57174534207554,113450.1,71344.5375819611,le_120,le_60,Ok,True,79.98371383,10.25323204,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:22809,nest1,Muhanga,22809,Kabona HP,-1.438842451,29.829307352,health_post_or_dispensary_label,True,unverified,0141a0fc-38d4-434c-b36d-6c65f5deeeb0,osm-car:nest1:22809,117.25166666666668,43.38129171997334,73.87037494669335,63.00155643561002,117260.2,74702.58434179409,le_120,le_60,Ok,True,79.98371383,5.454689129,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:22810,nest1,Muhanga,22810,Mariba HP,-1.49148811,29.79748662,health_post_or_dispensary_label,True,unverified,f53b63d9-6226-47da-bc3a-a7abbfde2f7b,osm-car:nest1:22810,109.985,40.904371585753026,69.08062841424697,62.80913616788378,117230.0,70437.32787066672,le_120,le_60,Ok,True,79.98371383,13.77505268,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
